tag,zeit,verbrauch_haushalt,produktion_solar,panels_online,eigenverbrauch,einspeisung,netzbezug
2025-01-26,04:00,0.2,0.0,16,0.0,0.0,0.2
2025-01-26,05:00,0.22,0.0,16,0.0,0.0,0.22
2025-01-26,06:00,1.29,0.0,16,0.0,0.0,1.29
2025-01-26,07:00,1.9,0.31,16,0.31,0.0,1.5899999999999999
2025-01-26,08:00,1.53,1.46,16,1.46,0.0,0.07000000000000006
2025-01-26,09:00,0.25,2.09,16,0.25,1.8399999999999999,0.0
2025-01-26,10:00,0.18,2.63,16,0.18,2.4499999999999997,0.0
2025-01-26,11:00,0.37,0.44,14,0.37,0.07,0.0
2025-01-26,12:00,0.71,1.36,16,0.71,0.6500000000000001,0.0
2025-01-26,13:00,0.58,5.6,16,0.58,5.02,0.0
2025-01-26,14:00,0.33,1.36,16,0.33,1.03,0.0
2025-01-26,15:00,0.6,5.05,16,0.6,4.45,0.0
2025-01-26,16:00,0.37,2.63,16,0.37,2.26,0.0
2025-01-26,17:00,2.67,3.05,14,2.67,0.3799999999999999,0.0
2025-01-26,18:00,1.83,0.24,16,0.24,0.0,1.59
2025-01-26,19:00,1.73,0.12,16,0.12,0.0,1.6099999999999999
2025-01-26,20:00,2.12,0.0,16,0.0,0.0,2.12
2025-01-26,21:00,2.35,0.0,16,0.0,0.0,2.35
2025-01-26,22:00,0.61,0.0,16,0.0,0.0,0.61
2025-01-26,23:00,0.93,0.0,16,0.0,0.0,0.93
2025-01-27,00:00,0.23,0.0,16,0.0,0.0,0.23
2025-01-27,01:00,0.17,0.0,16,0.0,0.0,0.17
2025-01-27,02:00,0.18,0.0,16,0.0,0.0,0.18
2025-01-27,03:00,0.24,0.0,16,0.0,0.0,0.24
2025-01-27,04:00,0.16,0.0,16,0.0,0.0,0.16
2025-01-27,05:00,0.17,0.0,16,0.0,0.0,0.17
2025-01-27,06:00,1.97,0.0,16,0.0,0.0,1.97
2025-01-27,07:00,1.61,0.12,16,0.12,0.0,1.4900000000000002
2025-01-27,08:00,1.69,1.46,16,1.46,0.0,0.22999999999999998
2025-01-27,09:00,0.13,0.87,16,0.13,0.74,0.0
2025-01-27,10:00,0.57,0.44,16,0.44,0.0,0.12999999999999995
2025-01-27,11:00,0.58,3.03,16,0.58,2.4499999999999997,0.0
2025-01-27,12:00,0.51,1.36,16,0.51,0.8500000000000001,0.0
2025-01-27,13:00,0.46,0.56,16,0.46,0.10000000000000003,0.0
2025-01-27,14:00,0.53,3.28,16,0.53,2.75,0.0
2025-01-27,15:00,0.6,1.26,16,0.6,0.66,0.0
2025-01-27,16:00,0.28,1.09,16,0.28,0.81,0.0
2025-01-27,17:00,2.2,0.87,16,0.87,0.0,1.33
2025-01-27,18:00,1.6,1.46,16,1.46,0.0,0.14000000000000012
2025-01-27,19:00,1.67,0.31,16,0.31,0.0,1.3599999999999999
2025-01-27,20:00,1.95,0.0,16,0.0,0.0,1.95
2025-01-27,21:00,1.64,0.0,16,0.0,0.0,1.64
2025-01-27,22:00,0.39,0.0,16,0.0,0.0,0.39
2025-01-27,23:00,0.57,0.0,16,0.0,0.0,0.57
2025-01-28,00:00,0.16,0.0,16,0.0,0.0,0.16
2025-01-28,01:00,0.2,0.0,16,0.0,0.0,0.2
2025-01-28,02:00,0.16,0.0,16,0.0,0.0,0.16
2025-01-28,03:00,0.24,0.0,16,0.0,0.0,0.24
2025-01-28,04:00,0.18,0.0,16,0.0,0.0,0.18
2025-01-28,05:00,0.22,0.0,16,0.0,0.0,0.22
2025-01-28,06:00,1.7,0.0,16,0.0,0.0,1.7
2025-01-28,07:00,1.83,0.75,16,0.75,0.0,1.08
2025-01-28,08:00,1.77,0.61,16,0.61,0.0,1.1600000000000001
2025-01-28,09:00,0.37,2.09,16,0.37,1.7199999999999998,0.0
2025-01-28,10:00,0.47,1.09,16,0.47,0.6200000000000001,0.0
2025-01-28,11:00,0.24,1.1,14,0.24,0.8600000000000001,0.0
2025-01-28,12:00,0.34,1.36,16,0.34,1.02,0.0
2025-01-28,13:00,0.31,1.4,16,0.31,1.0899999999999999,0.0
2025-01-28,14:00,0.82,1.36,16,0.82,0.5400000000000001,0.0
2025-01-28,15:00,0.74,3.03,16,0.74,2.29,0.0
2025-01-28,16:00,0.3,2.63,16,0.3,2.33,0.0
2025-01-28,17:00,2.22,0.28,13,0.28,0.0,1.9400000000000002
2025-01-28,18:00,1.82,1.46,16,1.46,0.0,0.3600000000000001
2025-01-28,19:00,2.56,0.75,16,0.75,0.0,1.81
2025-01-28,20:00,1.85,0.0,16,0.0,0.0,1.85
2025-01-28,21:00,2.62,0.0,16,0.0,0.0,2.62
2025-01-28,22:00,0.61,0.0,16,0.0,0.0,0.61
2025-01-28,23:00,0.23,0.0,16,0.0,0.0,0.23
2025-01-29,00:00,0.3,0.0,16,0.0,0.0,0.3
2025-01-29,01:00,0.17,0.0,16,0.0,0.0,0.17
2025-01-29,02:00,0.19,0.0,16,0.0,0.0,0.19
2025-01-29,03:00,0.21,0.0,15,0.0,0.0,0.21
2025-01-29,04:00,0.21,0.0,16,0.0,0.0,0.21
2025-01-29,05:00,0.13,0.0,16,0.0,0.0,0.13
2025-01-29,06:00,1.66,0.0,16,0.0,0.0,1.66
2025-01-29,07:00,1.6,0.31,16,0.31,0.0,1.29
2025-01-29,08:00,1.35,1.46,16,1.35,0.10999999999999988,0.0
2025-01-29,09:00,0.51,2.09,16,0.51,1.5799999999999998,0.0
2025-01-29,10:00,0.88,2.63,16,0.88,1.75,0.0
2025-01-29,11:00,0.64,1.26,16,0.64,0.62,0.0
2025-01-29,12:00,0.53,0.55,16,0.53,0.020000000000000018,0.0
2025-01-29,13:00,0.49,1.4,16,0.49,0.9099999999999999,0.0
2025-01-29,14:00,0.13,3.28,16,0.13,3.15,0.0
2025-01-29,15:00,0.65,0.5,16,0.5,0.0,0.15000000000000002
2025-01-29,16:00,0.42,1.09,16,0.42,0.6700000000000002,0.0
2025-01-29,17:00,2.16,0.87,16,0.87,0.0,1.29
2025-01-29,18:00,1.14,0.61,16,0.61,0.0,0.5299999999999999
2025-01-29,19:00,1.29,1.25,16,1.25,0.0,0.040000000000000036
2025-01-29,20:00,1.93,0.0,16,0.0,0.0,1.93
2025-01-29,21:00,1.56,0.0,16,0.0,0.0,1.56
2025-01-29,22:00,0.37,0.0,16,0.0,0.0,0.37
2025-01-29,23:00,0.62,0.0,16,0.0,0.0,0.62
2025-01-30,00:00,0.2,0.0,16,0.0,0.0,0.2
2025-01-30,01:00,0.28,0.0,16,0.0,0.0,0.28
2025-01-30,02:00,0.23,0.0,16,0.0,0.0,0.23
2025-01-30,03:00,0.17,0.0,16,0.0,0.0,0.17
2025-01-30,04:00,0.12,0.0,16,0.0,0.0,0.12
2025-01-30,05:00,0.22,0.0,16,0.0,0.0,0.22
2025-01-30,06:00,1.54,0.0,16,0.0,0.0,1.54
2025-01-30,07:00,1.87,0.31,16,0.31,0.0,1.56
2025-01-30,08:00,1.83,2.43,16,1.83,0.6000000000000001,0.0
2025-01-30,09:00,0.4,0.87,16,0.4,0.47,0.0
2025-01-30,10:00,0.59,0.44,16,0.44,0.0,0.14999999999999997
2025-01-30,11:00,0.41,3.03,16,0.41,2.6199999999999997,0.0
2025-01-30,12:00,0.57,1.36,16,0.57,0.7900000000000001,0.0
2025-01-30,13:00,0.5,3.36,16,0.5,2.86,0.0
2025-01-30,14:00,0.82,1.36,16,0.82,0.5400000000000001,0.0
2025-01-30,15:00,0.84,1.26,16,0.84,0.42000000000000004,0.0
2025-01-30,16:00,0.45,2.63,16,0.45,2.1799999999999997,0.0
2025-01-30,17:00,2.62,2.09,16,2.09,0.0,0.5300000000000002
2025-01-30,18:00,2.02,1.46,16,1.46,0.0,0.56
2025-01-30,19:00,2.24,0.31,16,0.31,0.0,1.9300000000000002
2025-01-30,20:00,2.08,0.0,16,0.0,0.0,2.08
2025-01-30,21:00,2.74,0.0,16,0.0,0.0,2.74
2025-01-30,22:00,0.29,0.0,16,0.0,0.0,0.29
2025-01-30,23:00,0.39,0.0,16,0.0,0.0,0.39
2025-01-31,00:00,0.21,0.0,16,0.0,0.0,0.21
2025-01-31,01:00,0.2,0.0,16,0.0,0.0,0.2
2025-01-31,02:00,0.13,0.0,16,0.0,0.0,0.13
2025-01-31,03:00,0.17,0.0,16,0.0,0.0,0.17
2025-01-31,04:00,0.24,0.0,16,0.0,0.0,0.24
2025-01-31,05:00,0.29,0.0,16,0.0,0.0,0.29
2025-01-31,06:00,1.24,0.0,16,0.0,0.0,1.24
2025-01-31,07:00,1.29,0.75,16,0.75,0.0,0.54
2025-01-31,08:00,1.7,0.61,16,0.61,0.0,1.0899999999999999
2025-01-31,09:00,0.55,0.87,16,0.55,0.31999999999999995,0.0
2025-01-31,10:00,0.3,1.09,16,0.3,0.79,0.0
2025-01-31,11:00,-0.03,1.26,16,-0.03,1.29,0.0
2025-01-31,12:00,0.29,0.55,16,0.29,0.26000000000000006,0.0
2025-01-31,13:00,0.5,3.36,16,0.5,2.86,0.0
2025-01-31,14:00,0.6,3.28,16,0.6,2.6799999999999997,0.0
2025-01-31,15:00,0.73,3.03,16,0.73,2.3,0.0
2025-01-31,16:00,0.74,2.63,16,0.74,1.89,0.0
2025-01-31,17:00,2.13,0.35,16,0.35,0.0,1.7799999999999998
2025-01-31,18:00,1.49,1.46,16,1.46,0.0,0.030000000000000027
2025-01-31,19:00,1.66,1.25,16,1.25,0.0,0.4099999999999999
2025-01-31,20:00,2.73,0.0,16,0.0,0.0,2.73
2025-01-31,21:00,2.15,0.0,16,0.0,0.0,2.15
2025-01-31,22:00,0.69,0.0,16,0.0,0.0,0.69
2025-01-31,23:00,0.86,0.0,16,0.0,0.0,0.86
2025-02-01,00:00,0.15,0.0,16,0.0,0.0,0.15
2025-02-01,01:00,0.22,0.0,16,0.0,0.0,0.22
2025-02-01,02:00,0.17,0.0,16,0.0,0.0,0.17
2025-02-01,03:00,0.22,0.0,16,0.0,0.0,0.22
2025-02-01,04:00,0.14,0.0,16,0.0,0.0,0.14
2025-02-01,05:00,0.15,0.0,16,0.0,0.0,0.15
2025-02-01,06:00,1.12,0.0,16,0.0,0.0,1.12
2025-02-01,07:00,1.88,1.25,16,1.25,0.0,0.6299999999999999
2025-02-01,08:00,1.42,1.46,16,1.42,0.040000000000000036,0.0
2025-02-01,09:00,0.34,0.87,16,0.34,0.53,0.0
2025-02-01,10:00,0.74,4.38,16,0.74,3.6399999999999997,0.0
2025-02-01,11:00,0.45,3.03,16,0.45,2.5799999999999996,0.0
2025-02-01,12:00,0.31,1.36,16,0.31,1.05,0.0
2025-02-01,13:00,0.36,3.36,16,0.36,3.0,0.0
2025-02-01,14:00,0.88,1.36,16,0.88,0.4800000000000001,0.0
2025-02-01,15:00,0.19,0.5,16,0.19,0.31,0.0
2025-02-01,16:00,0.59,1.09,16,0.59,0.5000000000000001,0.0
2025-02-01,17:00,1.57,2.09,16,1.57,0.5199999999999998,0.0
2025-02-01,18:00,2.72,0.61,16,0.61,0.0,2.1100000000000003
2025-02-01,19:00,2.33,0.75,16,0.75,0.0,1.58
2025-02-01,20:00,0.98,0.0,16,0.0,0.0,0.98
2025-02-01,21:00,1.64,0.0,16,0.0,0.0,1.64
2025-02-01,22:00,0.71,0.0,16,0.0,0.0,0.71
2025-02-01,23:00,0.43,0.0,16,0.0,0.0,0.43
2025-02-02,00:00,0.27,0.0,16,0.0,0.0,0.27
2025-02-02,01:00,0.13,0.0,16,0.0,0.0,0.13
2025-02-02,02:00,0.14,0.0,16,0.0,0.0,0.14
2025-02-02,03:00,0.21,0.0,16,0.0,0.0,0.21
2025-02-02,04:00,0.16,0.0,16,0.0,0.0,0.16
2025-02-02,05:00,0.32,0.0,16,0.0,0.0,0.32
2025-02-02,06:00,1.54,0.0,16,0.0,0.0,1.54
2025-02-02,07:00,1.77,0.12,16,0.12,0.0,1.65
2025-02-02,08:00,1.61,1.46,16,1.46,0.0,0.15000000000000013
2025-02-02,09:00,0.41,0.35,16,0.35,0.0,0.06
2025-02-02,10:00,0.64,4.38,16,0.64,3.7399999999999998,0.0
2025-02-02,11:00,0.57,5.05,16,0.57,4.4799999999999995,0.0
2025-02-02,12:00,0.21,1.36,16,0.21,1.1500000000000001,0.0
2025-02-02,13:00,0.16,5.6,16,0.16,5.4399999999999995,0.0
2025-02-02,14:00,0.39,1.36,16,0.39,0.9700000000000001,0.0
2025-02-02,15:00,0.43,1.26,16,0.43,0.8300000000000001,0.0
2025-02-02,16:00,0.32,0.44,16,0.32,0.12,0.0
2025-02-02,17:00,1.72,0.87,16,0.87,0.0,0.85
2025-02-02,18:00,1.45,0.61,16,0.61,0.0,0.84
2025-02-02,19:00,1.65,0.31,16,0.31,0.0,1.3399999999999999
2025-02-02,20:00,1.67,0.0,16,0.0,0.0,1.67
2025-02-02,21:00,2.25,0.0,16,0.0,0.0,2.25
2025-02-02,22:00,0.56,0.0,16,0.0,0.0,0.56
2025-02-02,23:00,0.46,0.0,16,0.0,0.0,0.46
2025-02-03,00:00,0.24,0.0,16,0.0,0.0,0.24
2025-02-03,01:00,0.28,0.0,15,0.0,0.0,0.28
2025-02-03,02:00,0.17,0.0,16,0.0,0.0,0.17
2025-02-03,03:00,0.25,0.0,16,0.0,0.0,0.25
2025-02-03,04:00,0.13,0.0,16,0.0,0.0,0.13
2025-02-03,05:00,0.18,0.0,16,0.0,0.0,0.18
2025-02-03,06:00,1.67,0.0,16,0.0,0.0,1.67
2025-02-03,07:00,1.66,0.12,16,0.12,0.0,1.54
2025-02-03,08:00,2.09,0.61,16,0.61,0.0,1.48
2025-02-03,09:00,0.99,0.87,16,0.87,0.0,0.12
2025-02-03,10:00,0.78,1.09,16,0.78,0.31000000000000005,0.0
2025-02-03,11:00,0.41,1.26,16,0.41,0.8500000000000001,0.0
2025-02-03,12:00,0.55,5.46,16,0.55,4.91,0.0
2025-02-03,13:00,0.66,3.36,16,0.66,2.6999999999999997,0.0
2025-02-03,14:00,0.54,3.28,16,0.54,2.7399999999999998,0.0
2025-02-03,15:00,0.63,1.26,16,0.63,0.63,0.0
2025-02-03,16:00,0.6,2.63,16,0.6,2.03,0.0
2025-02-03,17:00,2.04,3.49,16,2.04,1.4500000000000002,0.0
2025-02-03,18:00,2.53,1.82,12,1.82,0.0,0.7099999999999997
2025-02-03,19:00,1.97,0.75,16,0.75,0.0,1.22
2025-02-03,20:00,1.88,0.0,16,0.0,0.0,1.88
2025-02-03,21:00,2.21,0.0,16,0.0,0.0,2.21
2025-02-03,22:00,0.74,0.0,16,0.0,0.0,0.74
2025-02-03,23:00,0.84,0.0,16,0.0,0.0,0.84
2025-02-04,00:00,0.19,0.0,16,0.0,0.0,0.19
2025-02-04,01:00,0.2,0.0,16,0.0,0.0,0.2
2025-02-04,02:00,0.25,0.0,16,0.0,0.0,0.25
2025-02-04,03:00,0.26,0.0,16,0.0,0.0,0.26
2025-02-04,04:00,0.2,0.0,16,0.0,0.0,0.2
2025-02-04,05:00,0.2,0.0,16,0.0,0.0,0.2
2025-02-04,06:00,0.94,0.0,16,0.0,0.0,0.94
2025-02-04,07:00,1.22,1.25,16,1.22,0.030000000000000027,0.0
2025-02-04,08:00,1.49,1.46,16,1.46,0.0,0.030000000000000027
2025-02-04,09:00,0.62,0.35,16,0.35,0.0,0.27
2025-02-04,10:00,0.33,1.09,16,0.33,0.76,0.0
2025-02-04,11:00,0.42,3.03,16,0.42,2.61,0.0
2025-02-04,12:00,0.59,5.46,16,0.59,4.87,0.0
2025-02-04,13:00,0.29,3.36,16,0.29,3.07,0.0
2025-02-04,14:00,0.36,3.28,16,0.36,2.92,0.0
2025-02-04,15:00,0.81,1.26,16,0.81,0.44999999999999996,0.0
2025-02-04,16:00,0.44,2.63,16,0.44,2.19,0.0
2025-02-04,17:00,2.11,2.09,16,2.09,0.0,0.020000000000000018
2025-02-04,18:00,2.75,1.46,16,1.46,0.0,1.29
2025-02-04,19:00,2.1,0.75,16,0.75,0.0,1.35
2025-02-04,20:00,1.63,0.0,16,0.0,0.0,1.63
2025-02-04,21:00,2.23,0.0,16,0.0,0.0,2.23
2025-02-04,22:00,0.42,0.0,16,0.0,0.0,0.42
2025-02-04,23:00,0.86,0.0,16,0.0,0.0,0.86
2025-02-05,00:00,0.18,0.0,16,0.0,0.0,0.18
2025-02-05,01:00,0.2,0.0,16,0.0,0.0,0.2
2025-02-05,02:00,0.27,0.0,16,0.0,0.0,0.27
2025-02-05,03:00,0.2,0.0,16,0.0,0.0,0.2
2025-02-05,04:00,0.13,0.0,13,0.0,0.0,0.13
2025-02-05,05:00,0.28,0.0,16,0.0,0.0,0.28
2025-02-05,06:00,1.07,0.0,14,0.0,0.0,1.07
2025-02-05,07:00,1.86,0.75,16,0.75,0.0,1.11
2025-02-05,08:00,1.43,0.24,16,0.24,0.0,1.19
2025-02-05,09:00,0.49,2.09,16,0.49,1.5999999999999999,0.0
2025-02-05,10:00,0.29,2.63,16,0.29,2.34,0.0
2025-02-05,11:00,0.7,3.03,16,0.7,2.33,0.0
2025-02-05,12:00,0.55,1.36,16,0.55,0.81,0.0
2025-02-05,13:00,0.41,3.36,16,0.41,2.9499999999999997,0.0
2025-02-05,14:00,0.27,3.28,16,0.27,3.01,0.0
2025-02-05,15:00,0.8,3.03,16,0.8,2.2299999999999995,0.0
2025-02-05,16:00,0.79,1.09,16,0.79,0.30000000000000004,0.0
2025-02-05,17:00,1.35,0.87,16,0.87,0.0,0.4800000000000001
2025-02-05,18:00,1.74,1.46,16,1.46,0.0,0.28
2025-02-05,19:00,1.75,1.25,16,1.25,0.0,0.5
2025-02-05,20:00,1.47,0.0,16,0.0,0.0,1.47
2025-02-05,21:00,2.19,0.0,16,0.0,0.0,2.19
2025-02-05,22:00,0.78,0.0,16,0.0,0.0,0.78
2025-02-05,23:00,0.69,0.0,16,0.0,0.0,0.69
2025-02-06,00:00,0.25,0.0,16,0.0,0.0,0.25
2025-02-06,01:00,0.27,0.0,16,0.0,0.0,0.27
2025-02-06,02:00,0.2,0.0,16,0.0,0.0,0.2
2025-02-06,03:00,0.22,0.0,16,0.0,0.0,0.22
2025-02-06,04:00,0.21,0.0,16,0.0,0.0,0.21
2025-02-06,05:00,0.17,0.0,16,0.0,0.0,0.17
2025-02-06,06:00,1.52,0.0,16,0.0,0.0,1.52
2025-02-06,07:00,1.33,0.75,16,0.75,0.0,0.5800000000000001
2025-02-06,08:00,1.36,0.24,16,0.24,0.0,1.12
2025-02-06,09:00,0.42,2.09,16,0.42,1.67,0.0
2025-02-06,10:00,0.58,4.38,16,0.58,3.8,0.0
2025-02-06,11:00,0.37,3.03,16,0.37,2.6599999999999997,0.0
2025-02-06,12:00,0.48,3.28,16,0.48,2.8,0.0
2025-02-06,13:00,0.79,3.36,16,0.79,2.57,0.0
2025-02-06,14:00,0.48,3.28,16,0.48,2.8,0.0
2025-02-06,15:00,0.7,1.26,16,0.7,0.56,0.0
2025-02-06,16:00,0.73,4.38,16,0.73,3.65,0.0
2025-02-06,17:00,2.48,0.87,16,0.87,0.0,1.6099999999999999
2025-02-06,18:00,2.25,1.46,16,1.46,0.0,0.79
2025-02-06,19:00,2.08,0.75,16,0.75,0.0,1.33
2025-02-06,20:00,1.32,0.0,16,0.0,0.0,1.32
2025-02-06,21:00,1.78,0.0,15,0.0,0.0,1.78
2025-02-06,22:00,0.37,0.0,16,0.0,0.0,0.37
2025-02-06,23:00,0.22,0.0,16,0.0,0.0,0.22
2025-02-07,00:00,0.13,0.0,16,0.0,0.0,0.13
2025-02-07,01:00,0.18,0.0,16,0.0,0.0,0.18
2025-02-07,02:00,0.27,0.0,16,0.0,0.0,0.27
2025-02-07,03:00,0.25,0.0,16,0.0,0.0,0.25
2025-02-07,04:00,0.18,0.0,16,0.0,0.0,0.18
2025-02-07,05:00,0.2,0.0,16,0.0,0.0,0.2
2025-02-07,06:00,1.94,0.0,16,0.0,0.0,1.94
2025-02-07,07:00,1.62,0.75,16,0.75,0.0,0.8700000000000001
2025-02-07,08:00,0.94,0.24,16,0.24,0.0,0.7
2025-02-07,09:00,0.73,2.09,16,0.73,1.3599999999999999,0.0
2025-02-07,10:00,0.67,2.63,16,0.67,1.96,0.0
2025-02-07,11:00,0.14,1.26,16,0.14,1.12,0.0
2025-02-07,12:00,0.43,3.28,16,0.43,2.8499999999999996,0.0
2025-02-07,13:00,0.63,3.36,16,0.63,2.73,0.0
2025-02-07,14:00,0.43,5.46,16,0.43,5.03,0.0
2025-02-07,15:00,0.41,0.5,16,0.41,0.09000000000000002,0.0
2025-02-07,16:00,0.71,2.14,13,0.71,1.4300000000000002,0.0
2025-02-07,17:00,2.35,2.09,16,2.09,0.0,0.26000000000000023
2025-02-07,18:00,2.23,0.61,16,0.61,0.0,1.62
2025-02-07,19:00,2.13,0.31,16,0.31,0.0,1.8199999999999998
2025-02-07,20:00,1.94,0.0,16,0.0,0.0,1.94
2025-02-07,21:00,2.77,0.0,16,0.0,0.0,2.77
2025-02-07,22:00,0.47,0.0,16,0.0,0.0,0.47
2025-02-07,23:00,0.37,0.0,16,0.0,0.0,0.37
2025-02-08,00:00,0.15,0.0,16,0.0,0.0,0.15
2025-02-08,01:00,0.22,0.0,16,0.0,0.0,0.22
2025-02-08,02:00,0.15,0.0,16,0.0,0.0,0.15
2025-02-08,03:00,0.12,0.0,16,0.0,0.0,0.12
2025-02-08,04:00,0.13,0.0,16,0.0,0.0,0.13
2025-02-08,05:00,0.19,0.0,16,0.0,0.0,0.19
2025-02-08,06:00,1.85,0.0,16,0.0,0.0,1.85
2025-02-08,07:00,1.06,0.75,16,0.75,0.0,0.31000000000000005
2025-02-08,08:00,1.03,1.19,13,1.03,0.15999999999999992,0.0
2025-02-08,09:00,0.32,2.09,16,0.32,1.7699999999999998,0.0
2025-02-08,10:00,0.3,2.63,16,0.3,2.33,0.0
2025-02-08,11:00,0.85,3.03,16,0.85,2.1799999999999997,0.0
2025-02-08,12:00,0.72,3.28,16,0.72,2.5599999999999996,0.0
2025-02-08,13:00,0.73,1.4,16,0.73,0.6699999999999999,0.0
2025-02-08,14:00,0.42,3.28,16,0.42,2.86,0.0
2025-02-08,15:00,0.28,3.03,16,0.28,2.75,0.0
2025-02-08,16:00,0.28,2.63,16,0.28,2.3499999999999996,0.0
2025-02-08,17:00,2.04,2.09,16,2.04,0.04999999999999982,0.0
2025-02-08,18:00,2.28,1.46,16,1.46,0.0,0.8199999999999998
2025-02-08,19:00,1.59,0.75,16,0.75,0.0,0.8400000000000001
2025-02-08,20:00,1.66,0.0,16,0.0,0.0,1.66
2025-02-08,21:00,2.59,0.0,16,0.0,0.0,2.59
2025-02-08,22:00,0.67,0.0,16,0.0,0.0,0.67
2025-02-08,23:00,0.71,0.0,16,0.0,0.0,0.71
2025-02-09,00:00,0.18,0.0,16,0.0,0.0,0.18
2025-02-09,01:00,0.16,0.0,16,0.0,0.0,0.16
2025-02-09,02:00,0.17,0.0,16,0.0,0.0,0.17
2025-02-09,03:00,0.18,0.0,16,0.0,0.0,0.18
2025-02-09,04:00,0.25,0.0,16,0.0,0.0,0.25
2025-02-09,05:00,0.14,0.0,16,0.0,0.0,0.14
2025-02-09,06:00,1.48,0.0,16,0.0,0.0,1.48
2025-02-09,07:00,1.73,0.75,16,0.75,0.0,0.98
2025-02-09,08:00,1.81,0.24,16,0.24,0.0,1.57
2025-02-09,09:00,0.39,3.49,16,0.39,3.1,0.0
2025-02-09,10:00,0.67,1.09,16,0.67,0.42000000000000004,0.0
2025-02-09,11:00,0.43,5.05,16,0.43,4.62,0.0
2025-02-09,12:00,0.14,1.36,16,0.14,1.2200000000000002,0.0
2025-02-09,13:00,0.64,3.36,16,0.64,2.7199999999999998,0.0
2025-02-09,14:00,0.74,3.28,16,0.74,2.54,0.0
2025-02-09,15:00,0.75,5.05,16,0.75,4.3,0.0
2025-02-09,16:00,0.53,4.38,16,0.53,3.8499999999999996,0.0
2025-02-09,17:00,2.33,2.09,16,2.09,0.0,0.2400000000000002
2025-02-09,18:00,1.46,1.46,16,1.46,0.0,0.0
2025-02-09,19:00,2.21,0.7,15,0.7,0.0,1.51
2025-02-09,20:00,1.97,0.0,16,0.0,0.0,1.97
2025-02-09,21:00,3.21,0.0,16,0.0,0.0,3.21
2025-02-09,22:00,0.53,0.0,16,0.0,0.0,0.53
2025-02-09,23:00,0.44,0.0,16,0.0,0.0,0.44
2025-02-10,00:00,0.22,0.0,13,0.0,0.0,0.22
2025-02-10,01:00,0.17,0.0,16,0.0,0.0,0.17
2025-02-10,02:00,0.08,0.0,16,0.0,0.0,0.08
2025-02-10,03:00,0.23,0.0,16,0.0,0.0,0.23
2025-02-10,04:00,0.13,0.0,16,0.0,0.0,0.13
2025-02-10,05:00,0.19,0.0,16,0.0,0.0,0.19
2025-02-10,06:00,1.84,0.0,16,0.0,0.0,1.84
2025-02-10,07:00,1.12,0.75,16,0.75,0.0,0.3700000000000001
2025-02-10,08:00,2.08,1.46,16,1.46,0.0,0.6200000000000001
2025-02-10,09:00,0.73,0.87,16,0.73,0.14,0.0
2025-02-10,10:00,0.7,1.09,16,0.7,0.3900000000000001,0.0
2025-02-10,11:00,0.68,3.03,16,0.68,2.3499999999999996,0.0
2025-02-10,12:00,0.41,3.28,16,0.41,2.8699999999999997,0.0
2025-02-10,13:00,0.28,1.4,16,0.28,1.1199999999999999,0.0
2025-02-10,14:00,0.57,1.36,16,0.57,0.7900000000000001,0.0
2025-02-10,15:00,0.64,3.03,16,0.64,2.3899999999999997,0.0
2025-02-10,16:00,0.95,0.44,16,0.44,0.0,0.51
2025-02-10,17:00,3.07,2.09,16,2.09,0.0,0.98
2025-02-10,18:00,1.76,0.61,16,0.61,0.0,1.15
2025-02-10,19:00,1.71,0.75,16,0.75,0.0,0.96
2025-02-10,20:00,1.66,0.0,16,0.0,0.0,1.66
2025-02-10,21:00,1.5,0.0,16,0.0,0.0,1.5
2025-02-10,22:00,0.45,0.0,16,0.0,0.0,0.45
2025-02-10,23:00,0.82,0.0,16,0.0,0.0,0.82
2025-02-11,00:00,0.24,0.0,16,0.0,0.0,0.24
2025-02-11,01:00,0.16,0.0,16,0.0,0.0,0.16
2025-02-11,02:00,0.19,0.0,16,0.0,0.0,0.19
2025-02-11,03:00,0.19,0.0,16,0.0,0.0,0.19
2025-02-11,04:00,0.21,0.0,16,0.0,0.0,0.21
2025-02-11,05:00,0.12,0.0,16,0.0,0.0,0.12
2025-02-11,06:00,1.87,0.0,16,0.0,0.0,1.87
2025-02-11,07:00,1.8,0.75,16,0.75,0.0,1.05
2025-02-11,08:00,1.6,0.61,16,0.61,0.0,0.9900000000000001
2025-02-11,09:00,0.41,0.87,16,0.41,0.46,0.0
2025-02-11,10:00,0.47,4.38,16,0.47,3.91,0.0
2025-02-11,11:00,0.62,1.26,16,0.62,0.64,0.0
2025-02-11,12:00,0.32,5.46,16,0.32,5.14,0.0
2025-02-11,13:00,0.48,3.36,16,0.48,2.88,0.0
2025-02-11,14:00,0.4,4.44,13,0.4,4.04,0.0
2025-02-11,15:00,0.29,3.03,16,0.29,2.7399999999999998,0.0
2025-02-11,16:00,0.5,0.44,16,0.44,0.0,0.06
2025-02-11,17:00,1.43,2.09,16,1.43,0.6599999999999999,0.0
2025-02-11,18:00,1.91,1.46,16,1.46,0.0,0.44999999999999996
2025-02-11,19:00,2.12,1.25,16,1.25,0.0,0.8700000000000001
2025-02-11,20:00,2.84,0.0,16,0.0,0.0,2.84
2025-02-11,21:00,2.35,0.0,16,0.0,0.0,2.35
2025-02-11,22:00,0.56,0.0,16,0.0,0.0,0.56
2025-02-11,23:00,0.27,0.0,16,0.0,0.0,0.27
2025-02-12,00:00,0.14,0.0,16,0.0,0.0,0.14
